,Brand,Unnamed: 1,MM_id,laptop_name,display_info,processor_info,RAM,HDD,grapic_Card,weight,processor_speed,colour,laptop,MM_Artkl_number,Nr_of_reviews,Processor,O_S,Screen_size_(cm / inch),Screen_resolution,Memory_Type,Processor_Brand,Processor_Model,Graphics_card_manufacturer,Connections,WLAN_standards,Bluetooth_version,Dimensions_(B / H / T) / Weight,price,Headquarters,Country,CEO,Founder,Revenue_usd
521,APPLE,659,M_659,APPLE MacBook mit deutscher Tastatur, Notebook mit 12 Zoll Display, Core i7 Prozessor, 16 GB RAM, 256 GB Flash, HD Graphics 615, 920 g,1.4GHz, Space Grey,"APPLE MacBook mit deutscher Tastatur, Notebook mit 12 Zoll Display, Core i7 Prozessor, 16 GB RAM, 256 GB Flash, HD Graphics 615, Space Grey",2295798,0,1.4GHz Intel Dual-Core Core i7 processor (Turbo Boost up to 3.6GHz),macOS Sierra,30.5 cm / 12 inches,"2,304 x 1,440 pixels",LPDDR3,Intel,Core i7,Intel,"1x USB 3.1 (Typ-C), 1x 3.5 mm Klinke",802.11 a/b/g/n/ac,4.2,280.5 mm x 13.1 mm x 196.5 mm / 920 g,"2 0 3 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.472
522,APPLE,660,M_660,APPLE MacBook mit internationaler englischer Tastatur, Notebook mit 12 Zoll Display, Core i5 Prozessor, 8 GB RAM, 256 GB Flash, HD Graphics 615, 920 g,"1,3 GHz", Gold,"APPLE MacBook mit internationaler englischer Tastatur, Notebook mit 12 Zoll Display, Core i5 Prozessor, 8 GB RAM, 256 GB Flash, HD Graphics 615, Gold",2295589,0,"1,3 GHz Intel Dual-Core Core i5 Prozessor (Turbo Boost bis zu 3,2 GHz)",macOS Sierra,30.5 cm / 12 Zoll,2.304 x 1.440 Pixel,LPDDR3,Intel,Core i5,Intel,"1x USB 3.1 (Typ-C), 1x 3.5 mm Klinke",802.11 a/b/g/n/ac,4.2,280.5 mm x 13.1 mm x 196.5 mm / 920 g,"1619,-",California,USA,Tim Cooks,Steve Jobs,$229.473
523,APPLE,662,M_662,APPLE MNYK2D, Notebook mit 12 Zoll Display, Core m3 Prozessor, 8 GB RAM, 256 GB Flash, HD Grafik 615, 920 g,1.2 GHz, Gold,"APPLE MNYK2D, Notebook mit 12 Zoll Display, Core m3 Prozessor, 8 GB RAM, 256 GB Flash, HD Grafik 615, Gold",2295586,0,1.2 GHz Intel Dual-Core Core m3 processor (Turbo Boost up to 3.0 GHz),OS Sierra,30.5 cm / 12 inches,"2,304 x 1,440 pixels",LPDDR3,Intel,Core m3,Intel,"1x USB 3.1 Typ-C, 1x 3.5 mm Klinke",802.11 a/b/g/n/ac,4.2,280.5 mm x 13.1 mm x 196.5 mm / 920 g,"1499,-",California,USA,Tim Cooks,Steve Jobs,$229.474
524,APPLE,663,M_663,APPLE MacBook Pro mit US-Tastatur, Notebook mit 13.3 Zoll Display, Core i5 Prozessor, 8 GB RAM, 1 TB SSD, Iris Plus Graphics 640, 1.37 kg,2.3 GHz, Space Grey,"APPLE MacBook Pro mit US-Tastatur, Notebook mit 13.3 Zoll Display, Core i5 Prozessor, 8 GB RAM, 1 TB SSD, Iris Plus Graphics 640, Space Grey",2294250,0,2.3 GHz dual-core Intel Core i5 processor (Turbo Boost up to 3.6 GHz),macOS Sierra,33.78 cm / 13.3 inches,"2,560 x 1,600 pixels",LPDDR3,Intel,Core i5,Intel,"2x Thunderbolt 3 (USB-C), 1x 3.5 mm Klinke",802.11 a/b/g/n/ac,4.2,304.1 mm x 14.9 mm x 212.4 mm / 1.37 kg,"2 4 9 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.475
525,APPLE,664,M_664,APPLE MacBook mit deutscher Tastatur, Notebook mit 12 Zoll Display, Core i7 Prozessor, 16 GB RAM, 256 GB Flash, HD Graphics 615, 920 g,"1,4 GHz", Gold,"APPLE MacBook mit deutscher Tastatur, Notebook mit 12 Zoll Display, Core i7 Prozessor, 16 GB RAM, 256 GB Flash, HD Graphics 615, Gold",2295556,0,"1,4 GHz Intel Dual-Core Core i7 Prozessor (Turbo Boost bis zu 3,6 GHz)",macOS Sierra,30.5 cm / 12 Zoll,2.304 x 1.440 Pixel,LPDDR3,Intel,Core i7,Intel,"1x USB 3.1 (Typ-C), 1x 3.5 mm Klinke",802.11 a/b/g/n/ac,4.2,280.5 mm x 13.1 mm x 196.5 mm / 920 g,"2039,-",California,USA,Tim Cooks,Steve Jobs,$229.476
526,APPLE,665,M_665,APPLE MacBook Pro MR932D/A-139781 mit US-Tastatur, Notebook mit 15.4 Zoll Display, Core i9 Prozessor, 32 GB RAM, 2 TB SSD, Radeon Pro 555X, 1.83 kg,2.9GHz, Space Grau,"APPLE MacBook Pro MR932D/A-139781 mit US-Tastatur, Notebook mit 15.4 Zoll Display, Core i9 Prozessor, 32 GB RAM, 2 TB SSD, Radeon Pro 555X, Space Grau",2458463,0,2.9GHz 6-Core Intel Core i9 8th Generation Processor (Turbo Boost up to 4.8GHz),"SSD, 2 TB",39.11 cm / 15.4 inches,2.880 x 1.800 Pixel,DDR4,Intel,Core i9,AMD,null,802.11ac,5,349.3 mm x 15.5 mm x 240.7 mm / 1.83 kg,"5 4 3 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.477
527,APPLE,666,M_666,APPLE MacBook mit britischer Tastatur, Notebook mit 12 Zoll Display, Core i5 Prozessor, 16 GB RAM, 512 GB Flash, HD Graphics 615, 920 g,"1,3 GHz", Silber,"APPLE MacBook mit britischer Tastatur, Notebook mit 12 Zoll Display, Core i5 Prozessor, 16 GB RAM, 512 GB Flash, HD Graphics 615, Silber",2295410,0,"1,3 GHz Intel Dual-Core Core i5 Prozessor (Turbo Boost bis zu 3,2 GHz)",macOS Sierra,30.5 cm / 12 Zoll,2.304 x 1.440 Pixel,LPDDR3,Intel,Core i5,Intel,"1x USB 3.1 (Typ-C), 1x 3.5 mm Klinke",802.11 a/b/g/n/ac,4.2,280.5 mm x 13.1 mm x 196.5 mm / 920 g,"2039,-",California,USA,Tim Cooks,Steve Jobs,$229.478
528,APPLE,669,M_669,FALSE, Notebook mit 15.4 Zoll Display, Core i9 Prozessor, 16 GB RAM, 1 TB SSD, Radeon Pro 555X, 1.83 kg,null, Space Grau,null,2458015,0,null,"SSD , 1 TB",39.11 cm / 15.4 Zoll,2.880 x 1.800 Pixel,DDR4,Intel,Core i9,AMD,null,802.11ac,5,349.3 mm x 15.5 mm x 240.7 mm / 1.83 kg,"3999,-",California,USA,Tim Cooks,Steve Jobs,$229.479
529,APPLE,670,M_670,APPLE MacBook mit deutscher Tastatur, Notebook mit 12 Zoll Display, Core i5 Prozessor, 16 GB RAM, 256 GB Flash, HD Graphics 615, 920 g,"1,3 GHz", Gold,"APPLE MacBook mit deutscher Tastatur, Notebook mit 12 Zoll Display, Core i5 Prozessor, 16 GB RAM, 256 GB Flash, HD Graphics 615, Gold",2295569,0,"1,3 GHz Intel Dual-Core Core i5 Prozessor (Turbo Boost bis zu 3,2 GHz)",macOS Sierra,30.5 cm / 12 Zoll,2.304 x 1.440 Pixel,LPDDR3,Intel,Core i5,Intel,"1x USB 3.1 (Typ-C), 1x 3.5 mm Klinke",802.11 a/b/g/n/ac,4.2,280.5 mm x 13.1 mm x 196.5 mm / 920 g,"1859,-",California,USA,Tim Cooks,Steve Jobs,$229.480
530,APPLE,671,M_671,APPLE MacBook Pro mit britischer Tastatur, Notebook mit 13.3 Zoll Display, Core i7 Prozessor, 16 GB RAM, 512 GB SSD, Iris Plus Graphics 640, 1.37 kg,2.5 GHz, Space Grey,"APPLE MacBook Pro mit britischer Tastatur, Notebook mit 13.3 Zoll Display, Core i7 Prozessor, 16 GB RAM, 512 GB SSD, Iris Plus Graphics 640, Space Grey",2298271,0,2.5 GHz dual-core Intel Core i7 processor (Turbo Boost up to 4.0 GHz),macOS Sierra,33.78 cm / 13.3 inches,2.560 x 1.600 Pixel,LPDDR3,Intel,Core i7,Intel,"2x Thunderbolt 3 (USB-C), 1x 3.5 mm Klinke",802.11 a/b/g/n/ac,4.2,304.1 mm x 14.9 mm x 212.4 mm / 1.37 kg,"2 5 9 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.481
531,APPLE,672,M_672,APPLE MacBook mit deutscher Tastatur, Notebook mit 12 Zoll Display, Core i7 Prozessor, 8 GB RAM, 512 GB Flash, HD Graphics 615, 920 g,"1,4 GHz",null,null,2295396,0,"1,4 GHz Intel Dual-Core Core i7 Prozessor (Turbo Boost bis zu 3,6 GHz)",macOS Sierra,30.5 cm / 12 Zoll,2.304 x 1.440 Pixel,LPDDR3,Intel,Core i7,Intel,"1x USB 3.1 (Typ-C), 1x 3.5 mm Klinke",802.11 a/b/g/n/ac,4.2,280.5 mm x 13.1 mm x 196.5 mm / 920 g,"1979,-",California,USA,Tim Cooks,Steve Jobs,$229.482
532,APPLE,675,M_675,APPLE MacBook Pro MR972D/A-140190 mit US-Tastatur, Notebook mit 15.4 Zoll Display, Core i7 Prozessor,null, 1 TB SSD, Radeon Pro 560X, 1.83 kg,2.6 GHz, Silber,"APPLE MacBook Pro MR972D/A-140190 mit US-Tastatur, Notebook mit 15.4 Zoll Display, Core i7 Prozessor, 1 TB SSD, Radeon Pro 560X, Silber",2458648,0,2.6 GHz 6-Core Intel Core i7 processor of the 8th generation (Turbo Boost up to 4.3 GHz),Radeon Pro 560X,39.11 cm / 15.4 inches,2.880 x 1.800 Pixel,DDR4,Intel,Core i7,AMD,null,802.11ac,5,349.3 mm x 15.5 mm x 240.7 mm / 1.83 kg,"4 2 5 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.483
533,APPLE,676,M_676,APPLE MacBook Pro MR932D/A-139675 mit deutscher Tastatur, Notebook mit 15.4 Zoll Display, Core i7 Prozessor, 16 GB RAM, 1 TB SSD, Radeon Pro 555X, 1.83 kg,2.2 GHz, Space Grau,"APPLE MacBook Pro MR932D/A-139675 mit deutscher Tastatur, Notebook mit 15.4 Zoll Display, Core i7 Prozessor, 16 GB RAM, 1 TB SSD, Radeon Pro 555X, Space Grau",2457900,0,2.2 GHz 6-Core Intel Core i7 processor of the 8th generation (Turbo Boost up to 4.1 GHz),"SSD, 1 TB",39.11 cm / 15.4 Zoll,2.880 x 1.800 Pixel,DDR4,Intel,Core i7,AMD,null,802.11ac,5,349.3 mm x 15.5 mm x 240.7 mm / 1.83 kg,"3 5 1 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.484
534,APPLE,679,M_679,APPLE MacBook Pro MR962D/A-140009 mit britischer Tastatur, Notebook mit 15.4 Zoll Display, Core i7 Prozessor,null, 512 GB SSD, Radeon Pro 560X, 1.83 kg,2.2 GHz, Silber,"APPLE MacBook Pro MR962D/A-140009 mit britischer Tastatur, Notebook mit 15.4 Zoll Display, Core i7 Prozessor, 512 GB SSD, Radeon Pro 560X, Silber",2458356,0,2.2 GHz 6-Core Intel Core i7 processor of the 8th generation (Turbo Boost up to 4.1 GHz),Radeon Pro 560X,39.11 cm / 15.4 Zoll,2.880 x 1.800 Pixel,DDR4,Intel,Core i7,AMD,null,802.11ac,5,349.3 mm x 15.5 mm x 240.7 mm / 1.83 kg,"3 6 3 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.485
535,APPLE,680,M_680,APPLE MacBook Pro MR932D/A-139717 mit internationaler englischer Tastatur, Notebook mit 15.4 Zoll Display, Core i7 Prozessor, 16 GB RAM, 4 TB SSD, Radeon Pro 555X, 1.83 kg,null, Space Grau,"APPLE MacBook Pro MR932D/A-139717 mit internationaler englischer Tastatur, Notebook mit 15.4 Zoll Display, Core i7 Prozessor, 16 GB RAM, 4 TB SSD, Radeon Pro 555X, Space Grau",2457943,0,null,"SSD , 4 TB",39.11 cm / 15.4 Zoll,2.880 x 1.800 Pixel,DDR4,Intel,Core i7,AMD,null,802.11ac,5,349.3 mm x 15.5 mm x 240.7 mm / 1.83 kg,"6879,-",California,USA,Tim Cooks,Steve Jobs,$229.486
536,APPLE,681,M_681,APPLE MacBook Air mit deutscher Tastatur, Notebook mit 13.3 Zoll Display, Core i5 Prozessor, 8 GB RAM, 128 GB SSD, HD Grafik 6001,null,1.8GHz, Silber,"APPLE MacBook Air mit deutscher Tastatur, Notebook mit 13.3 Zoll Display, Core i5 Prozessor, 8 GB RAM, 128 GB SSD, HD Grafik 6001, Silber",2395056,0,1.8GHz Intel Dual Core i5 processor (Turbo Boost up to 2.9GHz),macOS Sierra,33.78 cm / 13.3 inches,1.8 GHz,LPDDR3,Hochglanz-Widescreendisplay,ja,Intel,null,802.11 a/b/g/n/ac,null,null,"1099,-",California,USA,Tim Cooks,Steve Jobs,$229.487
537,APPLE,682,M_682,APPLE MacBook Pro with British keyboard, notebook with 13.3 inch display, Core i7 processor, 16 GB RAM, 512 GB SSD, Iris Plus Graphics 640, 1.37 kg,2.5 GHz, Space Gray,"APPLE MacBook Pro with British keyboard, notebook with 13.3 inch display, Core i7 processor, 16 GB RAM, 512 GB SSD, Iris Plus Graphics 640, Space Gray",2297803,0,2.5 GHz dual-core Intel Core i7 processor (Turbo Boost up to 4.0 GHz),macOS Sierra,33.78 cm / 13.3 inches,2.560 x 1.600 Pixel,LPDDR3,Intel,Core i7,Intel,"2x Thunderbolt 3 (USB-C), 1x 3.5 mm Klinke",802.11 a/b/g/n/ac,4.2,304.1 mm x 14.9 mm x 212.4 mm / 1.37 kg,"2 5 9 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.488
538,APPLE,683,M_683,APPLE MacBook Pro MR9U2D / A-139537 with French keyboard, notebook with 13.3 inch display, Core i7 processor,null, 256 GB SSD, Iris Plus Graphics 655, 1.37 kg,2.7 GHz, silver,"APPLE MacBook Pro MR9U2D / A-139537 with French keyboard, notebook with 13.3 inch display, Core i7 processor, 256 GB SSD, Iris Plus Graphics 655, silver",2458291,0,2.7 GHz quad-core Intel Core i7 processor of the 8th generation (Turbo Boost up to 4.5 ...,Iris Plus Graphics 655,33.78 cm / 13.3 Zoll,2.560 x 1.600 Pixel,LPDDR3,Intel,Core i7,Intel,null,802.11ac,5,304.1 mm x 14.9 mm x 212.4 mm / 1.37 kg,"2 5 9 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.489
539,APPLE,684,M_684,APPLE MacBook mit deutscher Tastatur, Notebook mit 12 Zoll Display, Core i5 Prozessor, 16 GB RAM, 256 GB Flash, HD Graphics 615, 920 g,"1,3 GHz", Gold,"APPLE MacBook mit deutscher Tastatur, Notebook mit 12 Zoll Display, Core i5 Prozessor, 16 GB RAM, 256 GB Flash, HD Graphics 615, Gold",2295557,0,"1,3 GHz Intel Dual-Core Core i5 Prozessor (Turbo Boost bis zu 3,2 GHz)",macOS Sierra,30.5 cm / 12 Zoll,2.304 x 1.440 Pixel,LPDDR3,Intel,Core i5,Intel,"1x USB 3.1 (Typ-C), 1x 3.5 mm Klinke",802.11 a/b/g/n/ac,4.2,280.5 mm x 13.1 mm x 196.5 mm / 920 g,"1859,-",California,USA,Tim Cooks,Steve Jobs,$229.490
540,APPLE,685,M_685,FALSE, Notebook mit 13.3 Zoll Display, Core i7 Prozessor,null, 1 TB SSD, Iris Plus Graphics 655, 1.37 kg,2.7 GHz, Space Grau,null,2458403,0,2.7 GHz quad-core Intel Core i7 processor of the 8th generation (Turbo Boost up to ...,Iris Plus Graphics 655,33.78 cm / 13.3 Zoll,2.560 x 1.600 Pixel,LPDDR3,Intel,Core i7,Intel,null,802.11ac,5,304.1 mm x 14.9 mm x 212.4 mm / 1.37 kg,"3 3 4 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.491
541,APPLE,686,M_686,APPLE MacBook mit deutscher Tastatur, Notebook mit 12 Zoll Display, Core i7 Prozessor, 8 GB RAM, 512 GB Flash, HD Graphics 615, 920 g,"1,4 GHz", Space Grey,"APPLE MacBook mit deutscher Tastatur, Notebook mit 12 Zoll Display, Core i7 Prozessor, 8 GB RAM, 512 GB Flash, HD Graphics 615, Space Grey",2295491,0,"1,4 GHz Intel Dual-Core Core i7 Prozessor (Turbo Boost bis zu 3,6 GHz)",macOS Sierra,30.5 cm / 12 Zoll,2.304 x 1.440 Pixel,LPDDR3,Intel,Core i7,Intel,"1x USB 3.1 (Typ-C), 1x 3.5 mm Klinke",802.11 a/b/g/n/ac,4.2,280.5 mm x 13.1 mm x 196.5 mm / 920 g,"1979,-",California,USA,Tim Cooks,Steve Jobs,$229.492
542,APPLE,687,M_687,FALSE, Notebook mit 13.3 Zoll Display, Core i5 Prozessor, 16 GB RAM, 512 GB SSD, Iris Plus Grafik 640,null,2.3 GHz, Space Grey,null,2395060,0,2.3 GHz dual-core Intel Core i5 processor (Turbo Boost up to 3.6 GHz),macOS Sierra,33.78 cm / 13.3 inches,2.3 GHz,LPDDR3,IPS,ja,Intel,null,802.11 a/b/g/n/ac,null,null,"2 2 4 0 , -",California,USA,Tim Cooks,Steve Jobs,$229.493
543,APPLE,689,M_689,APPLE MPXR2D, Notebook mit 13.3 Zoll Display, Core i7 Prozessor, 8 GB RAM, 128 GB SSD, Iris Plus Grafik 640, 1.37 kg,2.5 GHz, Silber,"APPLE MPXR2D, Notebook mit 13.3 Zoll Display, Core i7 Prozessor, 8 GB RAM, 128 GB SSD, Iris Plus Grafik 640, Silber",2297914,0,2.5 GHz dual-core Intel Core i7 processor (Turbo Boost up to 4.0 GHz),OS Sierra,33.78 cm / 13.3 inches,"2,560 x 1,600 pixels",LPDDR3,Intel,Core i7,Intel,"2x Thunderbolt 3 (USB-C), 1x 3.5 mm Klinke",802.11 a/b/g/n/ac,4.2,304.1 mm x 14.9 mm x 212.4 mm / 1.37 kg,"1 8 5 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.494
544,APPLE,690,M_690,FALSE, Notebook mit 15.4 Zoll Display, Core i7 Prozessor,null, 1 TB SSD, Radeon Pro 555X, 1.83 kg,2.2 GHz, Silber,null,2458549,0,2.2 GHz 6-Core Intel Core i7 processor of the 8th generation (Turbo Boost up to 4.1 GHz),Radeon Pro 555X,39.11 cm / 15.4 Zoll,2.880 x 1.800 Pixel,DDR4,Intel,Core i7,AMD,null,802.11ac,5,349.3 mm x 15.5 mm x 240.7 mm / 1.83 kg,"3 9 9 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.495
545,APPLE,691,M_691,FALSE, Notebook mit 13.3 Zoll Display, Core i7 Prozessor,null, 2 TB SSD, IrisPlus Graphics 655, 1.37 kg,null, Silber,null,2458024,0,null,IrisPlus Graphics 655,33.78 cm / 13.3 Zoll,2.560 x 1.600 Pixel,LPDDR3,Intel,Core i7,Intel,null,802.11ac,5,304.1 mm x 14.9 mm x 212.4 mm / 1.37 kg,"4349,-",California,USA,Tim Cooks,Steve Jobs,$229.496
546,APPLE,693,M_693,APPLE MacBook Pro MR9U2D/A-139530 mit US-Tastatur, Notebook mit 13.3 Zoll Display, Core i7 Prozessor,null, 2 TB SSD, Iris Plus Graphics 655, 1.37 kg,2.7 GHz, Silber,"APPLE MacBook Pro MR9U2D/A-139530 mit US-Tastatur, Notebook mit 13.3 Zoll Display, Core i7 Prozessor, 2 TB SSD, Iris Plus Graphics 655, Silber",2458306,0,2.7 GHz quad-core Intel Core i7 processor of the 8th generation (Turbo Boost up to 4.5 ...,Iris Plus Graphics 655,33.78 cm / 13.3 inches,2.560 x 1.600 Pixel,LPDDR3,Intel,Core i7,Intel,null,802.11ac,5,304.1 mm x 14.9 mm x 212.4 mm / 1.37 kg,"4 1 0 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.497
547,APPLE,695,M_695,APPLE MacBook Pro MR962D/A-139920 mit internationaler Tastatur, Notebook mit 15.4 Zoll Display, Core i7 Prozessor,null, 1 TB SSD, Radeon Pro 555X, 1.83 kg,null, Silber,"APPLE MacBook Pro MR962D/A-139920 mit internationaler Tastatur, Notebook mit 15.4 Zoll Display, Core i7 Prozessor, 1 TB SSD, Radeon Pro 555X, Silber",2458195,0,null,Radeon Pro 555X,39.11 cm / 15.4 Zoll,2.880 x 1.800 Pixel,DDR4,Intel,Core i7,AMD,null,802.11ac,5,349.3 mm x 15.5 mm x 240.7 mm / 1.83 kg,"3999,-",California,USA,Tim Cooks,Steve Jobs,$229.498
548,APPLE,698,M_698,APPLE MacBook Pro MR972D/A-140201 mit britischer Tastatur, Notebook mit 15.4 Zoll Display, Core i7 Prozessor,null, 512 GB SSD, Radeon Pro 560X, 1.83 kg,2.6 GHz, Silber,"APPLE MacBook Pro MR972D/A-140201 mit britischer Tastatur, Notebook mit 15.4 Zoll Display, Core i7 Prozessor, 512 GB SSD, Radeon Pro 560X, Silber",2458664,0,2.6 GHz 6-Core Intel Core i7 processor of the 8th generation (Turbo Boost up to 4.3 GHz),Radeon Pro 560X,39.11 cm / 15.4 inches,2.880 x 1.800 Pixel,DDR4,Intel,Core i7,AMD,null,802.11ac,5,349.3 mm x 15.5 mm x 240.7 mm / 1.83 kg,"3299,-",California,USA,Tim Cooks,Steve Jobs,$229.499
549,APPLE,699,M_699,APPLE MacBook Pro MR962D / A-139996 with British keyboard, notebook with 15.4 inch display, Core i7 processor,null, 2 TB SSD, Radeon Pro 555X, 1.83 kg,2.2 GHz, silver,"APPLE MacBook Pro MR962D / A-139996 with British keyboard, notebook with 15.4 inch display, Core i7 processor, 2 TB SSD, Radeon Pro 555X, silver",2458331,0,2.2 GHz 6-Core Intel Core i7 processor of the 8th generation (Turbo Boost up to 4.1 GHz),Radeon Pro 555X,39.11 cm / 15.4 Zoll,2.880 x 1.800 Pixel,DDR4,Intel,Core i7,AMD,null,802.11ac,5,349.3 mm x 15.5 mm x 240.7 mm / 1.83 kg,"4 4 7 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.500
550,APPLE,700,M_700,APPLE MacBook Pro mit britischer Tastatur, Notebook mit 13.3 Zoll Display, Core i7 Prozessor, 8 GB RAM, 128 GB SSD, Iris Plus Graphics 640, 1.37 kg,2.5 GHz, Space Grey,"APPLE MacBook Pro mit britischer Tastatur, Notebook mit 13.3 Zoll Display, Core i7 Prozessor, 8 GB RAM, 128 GB SSD, Iris Plus Graphics 640, Space Grey",2297779,0,2.5 GHz dual-core Intel Core i7 processor (Turbo Boost up to 4.0 GHz),macOS Sierra,33.78 cm / 13.3 inches,"2,560 x 1,600 pixels",LPDDR3,Intel,Core i7,Intel,"2x Thunderbolt 3 (USB-C), 1x 3.5 mm Klinke",802.11 a/b/g/n/ac,4.2,304.1 mm x 14.9 mm x 212.4 mm / 1.37 kg,"1 8 5 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.501
551,APPLE,701,M_701,APPLE MacBook Pro mit deutscher Tastatur, Notebook mit 13.3 Zoll Display, Core i5 Prozessor, 8 GB RAM, 1 TB SSD, Iris Plus Graphics 640, 1.37 kg,"2,3 GHz", Space Grey,"APPLE MacBook Pro mit deutscher Tastatur, Notebook mit 13.3 Zoll Display, Core i5 Prozessor, 8 GB RAM, 1 TB SSD, Iris Plus Graphics 640, Space Grey",2294193,0,"2,3 GHz Dual-Core Intel Core i5 Prozessor (Turbo Boost bis zu 3,6 GHz)",OS Sierra,33.78 cm / 13.3 Zoll,2.560 x 1.600 Pixel,LPDDR3,Intel,Core i5,Intel,"2x Thunderbolt 3 (USB-C), 1x 3.5 mm Klinke",802.11 a/b/g/n/ac,4.2,304.1 mm x 14.9 mm x 212.4 mm / 1.37 kg,"2499,-",California,USA,Tim Cooks,Steve Jobs,$229.502
552,APPLE,702,M_702,FALSE, Notebook mit 15.4 Zoll Display, Core i7 Prozessor,null, 4 TB SSD, Radeon Pro 555X, 1.83 kg,2.2 GHz, Silber,null,2458546,0,2.2 GHz 6-Core Intel Core i7 processor of the 8th generation (Turbo Boost up to 4.1 GHz),Radeon Pro 555X,39.11 cm / 15.4 Zoll,2.880 x 1.800 Pixel,DDR4,Intel,Core i7,AMD,null,802.11ac,5,349.3 mm x 15.5 mm x 240.7 mm / 1.83 kg,"6 8 7 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.503
553,APPLE,704,M_704,FALSE, Notebook mit 15.4 Zoll Display, Core i7 Prozessor,null, 2 TB SSD, Radeon Pro 560X, 1.83 kg,null, Space Grau,null,2458126,0,null,Radeon Pro 560X,39.11 cm / 15.4 Zoll,2.880 x 1.800 Pixel,DDR4,Intel,Core i7,AMD,null,802.11ac,5,349.3 mm x 15.5 mm x 240.7 mm / 1.83 kg,"5219,-",California,USA,Tim Cooks,Steve Jobs,$229.504
554,APPLE,705,M_705,FALSE, Notebook mit 15.4 Zoll Display, Core i9 Prozessor, 32 GB RAM, 2 TB SSD, Radeon Pro 560X, 1.83 kg,null, Space Grau,null,2458037,0,null,"SSD , 2 TB",39.11 cm / 15.4 Zoll,2.880 x 1.800 Pixel,DDR4,Intel,Core i9,AMD,null,802.11ac,5,349.3 mm x 15.5 mm x 240.7 mm / 1.83 kg,"5559,-",California,USA,Tim Cooks,Steve Jobs,$229.505
555,APPLE,706,M_706,APPLE MacBook Pro MR9R2D/A-139585 mit US-Tastatur, Notebook mit 13.3 Zoll Display, Core i7 Prozessor,null, 2 TB SSD, Iris Plus Graphics 655, 1.37 kg,2.7 GHz, Space Grau,"APPLE MacBook Pro MR9R2D/A-139585 mit US-Tastatur, Notebook mit 13.3 Zoll Display, Core i7 Prozessor, 2 TB SSD, Iris Plus Graphics 655, Space Grau",2458448,0,2.7 GHz quad-core Intel Core i7 processor of the 8th generation (Turbo Boost up to ...,Iris Plus Graphics 655,33.78 cm / 13.3 inches,2.560 x 1.600 Pixel,LPDDR3,Intel,Core i7,Intel,null,802.11ac,5,304.1 mm x 14.9 mm x 212.4 mm / 1.37 kg,"4 1 0 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.506
556,APPLE,707,M_707,APPLE MacBook Pro MR9Q2D/A-139464 mit internationaler Tastatur, Notebook mit 13.3 Zoll Display, Core i7 Prozessor,null, 1 TB SSD, Iris Plus Graphics 655, 1.37 kg,2.7 GHz, Space Grau,"APPLE MacBook Pro MR9Q2D/A-139464 mit internationaler Tastatur, Notebook mit 13.3 Zoll Display, Core i7 Prozessor, 1 TB SSD, Iris Plus Graphics 655, Space Grau",2458772,0,2.7 GHz quad-core Intel Core i7 processor of the 8th generation (Turbo Boost up to 4.5 ...,Iris Plus Graphics 655,33.78 cm / 13.3 Zoll,2.560 x 1.600 Pixel,LPDDR3,Intel,Core i7,Intel,null,802.11ac,5,304.1 mm x 14.9 mm x 212.4 mm / 1.37 kg,"3 3 4 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.507
557,APPLE,709,M_709,APPLE MacBook Pro MR9R2D/A-139570 mit internationaler Tastatur, Notebook mit 13.3 Zoll Display, Core i5 Prozessor,null, 2 TB SSD, Iris Plus Graphics 655, 1.37 kg,2.3 GHz, Space Grau,"APPLE MacBook Pro MR9R2D/A-139570 mit internationaler Tastatur, Notebook mit 13.3 Zoll Display, Core i5 Prozessor, 2 TB SSD, Iris Plus Graphics 655, Space Grau",2458480,0,2.3 GHz quad-core Intel Core i5 processor of the 8th generation (Turbo Boost up to ...,Iris Plus Graphics 655,33.78 cm / 13.3 Zoll,2.560 x 1.600 Pixel,LPDDR3,Intel,Core i5,Intel,null,802.11ac,5,304.1 mm x 14.9 mm x 212.4 mm / 1.37 kg,"3 9 8 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.508
